2493,2486,0.7406877777777776,0.6612,0,1
2494,2485,0.695737777777778,0.5923088888888889,0,0
2493,2486,0.7501399999999996,0.8900833333333333,-1,0
2484,2551,0.9959699999999998,0.7216155555555557,0,0.5
2491,2544,0.7670466666666665,0.7675088888888888,0,0
2496,2629,0.7759511111111114,0.6515966666666663,0,0
2624,2501,0.6758088888888886,0.8526255555555557,-4,1
2498,2627,0.9953466666666664,0.8696144444444442,0,0.5
2622,2503,0.5854922222222222,0.7946055555555557,0,1
2745,2459,0.7878144444444445,0.7723266666666667,0,0.5
2453,2751,0.50549347826087,0.6260503623188408,-1,0.5
2869,2642,0.8675466666666666,0.861,0,1
2748,2456,0.6592557971014493,0.7905836956521742,0,1
2646,2865,0.6752911111111112,0.5480600000000001,0,0
2863,2505,0.8599100000000001,0.7530955555555555,0,1
2551,2307,0.24269847222222227,0.5055558333333334,-9,1
2407,2546,0.7554050000000003,0.8687790277777776,0,0
2310,2650,0.7330844444444444,0.6638791666666667,0,0
2506,2567,0.631845138888889,0.7315123611111114,0,0
2507,2861,0.8910355555555555,0.691731111111111,0,0
2450,2754,0.6081014492753627,0.6645003623188405,0,0.5
2859,2509,0.887571111111111,0.6924044444444446,0,1
2493,2565,0.5706920833333334,0.20916569444444424,0,0.5
2607,2507,0.19882569444444442,0.6755393055555557,-1,1
2670,2496,0.43985624999999995,0.03755763888888877,0,1
2617,2472,0.4171320833333334,0.5787737500000002,0,1
2626,2600,0.4607793055555555,0.4227940277777779,0,0.5
2410,2335,0.3883484722222221,0.605670277777778,0,0.5
2752,2452,0.7799057971014498,0.847241666666667,-1,1
2320,2490,0.5295177777777776,0.5389168055555555,-2,0
2383,2750,0.5314174074074074,0.7155662962962964,-3,0
2324,2458,0.9859950000000001,0.9871683333333334,0,0
2512,2315,0.9859948611111111,0.987167777777778,0,1
2577,2338,0.9859951388888888,0.9871669444444444,0,0.5
2407,2523,0.9840252777777776,0.9836756944444442,-1,0
2429,2546,0.9840256944444445,0.9836756944444444,0,1
2439,2575,0.9840252777777776,0.98367625,-9,0.5
2503,2301,0.9840256944444445,0.9836758333333335,-1,1
2506,2380,0.9840268055555554,0.9836748611111107,0,1
2303,2430,0.7379291666666663,0.7851283333333337,1,1
2346,2433,0.42416222222222205,0.5231622222222223,0,0
2655,2613,0.639108,0.7540739999999998,1,0
2620,2648,0.4875499999999998,0.7211320000000001,1,0
2640,2628,0.6555479999999999,0.7125979999999997,0,1
2511,2427,0.7799000000000003,0.824001111111111,-5,0.5
2433,2505,0.7623722222222221,0.6893355555555553,-1,0
2636,2632,0.6196969999999996,0.878084,-1,0
2498,2440,0.864138888888889,0.7243088888888891,1,1
2447,2491,0.904002222222222,0.5951433333333332,-2,0
2484,2454,0.7375411111111114,0.7177122222222224,0,1
2462,2476,0.8900666666666663,0.5976288888888889,0,0
2468,2470,0.7338099999999997,0.7590544444444444,1,1
2478,2460,0.8998888888888885,0.6251488888888889,-1,0
2451,2502,0.7502288888888888,0.7093255555555553,0,1
2503,2450,0.7374466666666663,0.9047711111111109,-1,0.5
2457,2496,0.6151844444444442,0.7188355555555553,0,0
2489,2464,0.4978777777777779,0.7350999999999999,0,1
2537,2471,0.865601111111111,0.6168022222222223,1,1
2478,2530,0.8495033333333333,0.8589111111111107,0,0
2639,2864,0.9043467391304344,0.8898663043478258,0,0
2858,2880,0.9464322222222218,0.9230122222222219,0,0.5
2506,2352,0.4459952777777775,0.40139180555555515,0,1
2546,2342,0.654307222222222,0.8089893055555556,-1,1
2560,2324,0.7571912500000001,0.5093997222222222,-3,1
2454,2512,0.4184761111111113,0.4541745833333332,0,0
2523,2329,0.6953163888888886,0.36126291666666666,3,1
2380,2577,0.48407375,0.6394258333333336,0,1
2458,2327,0.5614452777777778,0.35012916666666666,-1,0.5
2471,2564,0.5881338888888888,0.502223472222222,-3,0.5
2301,2422,0.5917975,0.46562111111111126,-1,1
2546,2338,0.6257474999999999,0.5184869444444447,0,0.5
2869,2634,0.7039391304347825,0.6298304347826084,0,0.5
2455,2747,0.6967811111111112,0.611308611111111,0,0
2872,2866,0.7353377777777776,0.8143855555555553,0,1
2629,2874,0.6217228260869562,0.38844673913043476,0,0.5
2462,2439,0.2751963888888888,0.13733027777777787,6,1
2440,2551,0.28648166666666675,0.21809569444444435,-3,0.5
2407,2605,0.5055527777777781,0.3021715277777776,0,1
2546,2310,0.12747930555555562,0.37576583333333335,0,0.5
2567,2492,0.43055527777777763,0.34326388888888915,-3,1
2871,2632,0.5747608695652171,0.7394499999999998,0,1
2321,2382,0.9596726388888888,0.9394472222222222,0,1
2321,2418,0.9403759722222222,0.9083523611111112,-2,0
2358,2438,0.9900838888888889,0.9880594444444445,0,0
2376,2474,0.7557461111111111,0.8396894444444446,-4,0
2493,2320,0.9900838888888887,0.9880588888888893,0,0.5
2493,2326,0.7651248611111111,0.8056736111111111,1,1
2511,2375,0.9900855555555558,0.98805625,0,0.5
2578,2370,0.965684027777778,0.9083512499999998,1,0.5
2588,2423,0.8836962500000003,0.8890948611111112,0,1
2442,2556,0.934737916666667,0.9392973611111112,0,0
2509,2597,0.9900822222222224,0.9880580555555556,0,1
2610,2515,0.9341950000000002,0.9398391666666668,1,1
2678,2587,0.990081388888889,0.9090341666666667,0,1
2521,2695,0.8152286111111112,0.9575606944444448,0,0
2409,2505,0.7137925,0.5933288888888888,-4,0.5
2491,2403,0.6406233333333331,0.47341999999999995,-1,1
2436,2321,0.5483190277777779,0.5922329166666666,-4,0.5
2635,2868,0.5612184782608695,0.7038195652173913,1,0
2497,2357,0.9355201388888891,0.9385151388888889,-2,0.5
2367,2535,0.5756398611111111,0.3496115277777778,0,0.5
2873,2630,0.7208086956521736,0.5972326086956521,0,0.5
2614,2513,0.7358411111111113,0.27031680555555554,0,1
2441,2537,0.48350388888888923,0.3953941666666665,-1,0
2519,2525,0.5219774999999999,0.9317219444444442,0,0.5
2575,2347,0.5326745833333334,0.41422472222222223,0,1
2507,2335,0.33411069444444447,0.4841740277777779,0,1
2565,2496,0.6295611111111111,0.4707970833333332,0,0
2626,2670,0.7025780555555555,0.650038472222222,0,0
2600,2493,0.5433673611111113,0.6945483333333331,0,1
2612,2653,0.3440045833333332,0.3128709722222222,0,0.5
2624,2612,0.6537447222222225,0.7401476388888888,0,1
2627,2485,0.5457243055555556,0.7520747222222224,0,0.5
2677,2613,0.8305636111111112,0.8816773611111113,0,1
2595,2640,0.40616791666666674,0.34166625000000017,0,0.5
2525,2563,0.39736430555555563,0.5054495833333336,0,0.5
2640,2516,0.6392506944444443,0.5553986111111113,-1,1
2586,2469,0.5503805555555557,0.7499829166666666,0,1
2585,2574,0.8323181944444445,0.6079075,-1,0
2594,2635,0.9846954166666665,0.954695,-3,0.5
2655,2676,0.6567480555555554,0.5482231944444443,0,0.5
2598,2647,0.5640461111111111,0.6864765277777777,-1,0
2665,2501,0.8840327777777776,0.8204227777777776,0,0.5
2680,2466,0.6792006944444444,0.6612365277777776,0,0.5
2711,2707,0.49903847222222225,0.4685363888888887,1,0.5
2553,2468,0.5402644444444445,0.7445906944444439,0,0
2616,2606,0.5560711111111113,0.6766020833333335,0,0.5
2551,2489,0.7938236111111111,0.4572322222222219,0,0.5
2598,2640,0.4928531944444444,0.2935280555555555,-1,1
2496,2583,0.6584862499999999,0.47403944444444457,0,0.5
2623,2600,0.7015833333333331,0.5569573611111112,-1,1
2456,2351,0.5495480555555557,0.515094027777778,-2,0.5
2542,2352,0.5248411111111111,0.575236388888889,-1,0
2540,2485,0.42410041666666676,0.3536493055555556,0,0
2336,2323,0.7523236111111109,0.6231720833333333,0,0.5
2485,2547,0.5908525000000001,0.6681008333333334,-3,0
2452,2398,0.5016368055555557,0.5077862500000002,-5,0.5
2489,2552,0.4186965277777775,0.4756281944444445,0,0.5
2628,2711,0.6657159999999998,0.7256739999999998,-1,0.5
2705,2634,0.8163739999999997,0.5901229999999997,-1,1
2472,2744,0.7189033333333333,0.7018022222222223,0,0
2741,2475,0.6877822222222221,0.7937066666666667,-1,1
2522,2347,0.9857386111111109,0.9867209722222223,0,0.5
2449,2569,0.9847570833333332,0.9860836111111111,0,0
2393,2472,0.9850124999999998,0.7737741666666665,0,1
2413,2535,0.9825365277777778,0.9751568055555554,-3,0.5
2377,2440,0.9825905555555555,0.9839254166666668,0,0.5
2544,2571,0.9301031944444443,0.9900645833333332,0,1
2506,2467,0.9889486111111109,0.989941527777778,0,1
2627,2435,0.9260108333333334,0.8730676388888887,0,1
2632,2707,0.7030489999999997,0.6974879999999997,0,0.5
2389,2380,0.9901884722222222,0.9894954166666664,0,0
2403,2476,0.9755612499999999,0.9113973611111112,0,0.5
2505,2436,0.9897355555555557,0.9890777777777778,-1,1
2614,2478,0.8889750000000002,0.807266666666667,-1,1
2488,2383,0.7741525000000006,0.8310324999999998,-1,0
2475,2635,0.8058233333333333,0.5463866666666666,0,0.5
2630,2480,0.7958666666666665,0.7393833333333334,-1,1
2477,2633,0.8646088888888889,0.5904544444444444,0,0.5
2628,2482,0.7972511111111109,0.9311077777777776,0,1
2487,2623,0.9969688888888885,0.8170199999999996,0,0
2864,2489,0.9015722222222222,0.8033633333333331,0,1
2491,2862,0.8521733333333336,0.7484011111111109,-1,0
2411,2441,0.20826680555555546,0.2724409722222221,-2,0
2513,2605,0.4500080555555555,0.7668083333333334,0,0.5
2537,2659,0.16660638888888887,0.37482499999999985,0,0
2558,2493,0.6986934722222223,0.2818486111111111,0,1
2616,2538,0.7081766666666667,0.5718679166666667,0,0
2471,2519,0.43605625,0.7272443055555553,0,0.5
2597,2627,0.5148359722222221,0.5016866666666666,0,0.5
2718,2614,0.7561023611111112,0.8032786111111112,0,0.5
2738,2445,0.8163622222222229,0.8983855555555554,0,1
2403,2555,0.544975,0.4694661111111111,0,0.5
2472,2449,0.5991825000000001,0.7514981944444444,0,0
2341,2476,0.6101541666666667,0.39647180555555545,0,1
2409,2305,0.3631488888888885,0.44728375000000015,-3,0.5
2318,2431,0.4828498611111109,0.7281020833333336,-9,1
2535,2522,0.6817997222222224,0.7430702777777779,0,1
2602,2413,0.7173761111111112,0.8333504166666666,0,0.5
2569,2529,0.810966111111111,0.7066791666666665,0,0.5
2347,2446,0.8064741666666666,0.8678243055555555,-3,0.5
2315,2410,0.7805766666666667,0.8737124999999999,0,0.5
2324,2506,0.653727361111111,0.6560297222222221,-1,0.5
2327,2575,0.40296861111111126,0.5160604166666665,-4,0.5
2503,2326,0.7964548611111112,0.6683726388888886,0,1
2526,2329,0.6631324999999999,0.2914597222222224,0,1
2564,2423,0.5999027777777776,0.5063254166666666,0,1
2352,2560,0.4972699999999999,0.5013066666666668,0,0.5
2535,2462,0.4128545833333333,0.4618005555555556,1,1
2469,2310,0.9265658333333332,0.8892036111111112,-4,0
2492,2331,0.8098402777777778,0.4853758333333332,0,1
2321,2546,0.5088888888888888,0.43059069444444453,0,0
2403,2567,0.5229815277777778,0.4933393055555554,-1,0
2605,2440,0.18370513888888895,0.362036527777778,1,0.5
2439,2650,0.6417591666666668,0.41781763888888906,0,0.5
2335,2565,0.407012638888889,0.34884111111111127,0,0.5
2670,2600,0.4042468055555557,0.5988563888888887,-1,1
2626,2870,0.6810739130434781,0.7382586956521737,1,0
2742,2373,0.8716825000000009,0.5689575000000002,0,1
2875,2621,0.7016630434782606,0.7927271739130431,0,0.5
