2456,2158,0.38792999999999983,0.3258599999999998,3,3,1.0
2507,2819,0.34065777777777767,0.7251466666666663,-3,-12,0.0
2161,2453,0.3653733333333332,0.43359555555555535,-2,-2,0.0
2816,2509,0.7908100000000001,0.24511111111111072,0,0,1.0
2450,2164,0.535753333333333,0.43441666666666673,4,4,1.0
2511,2813,0.46958222222222185,0.7167922222222224,-3,-6,0.0
2820,2505,0.6997622222222221,0.42297444444444415,0,0,0.5
2163,2449,0.4968522222222222,0.5294933333333327,1,1,0.5
1888,2141,0.03196187499999997,0.23674124999999993,-2,-2,0.0
2446,2167,0.34815222222222253,0.2880688888888888,3,3,1.0
2580,2296,0.8182578947368422,0.8192168421052631,8,8,1.0
2144,2019,0.2937499999999998,0.18463444444444443,1,1,0.5
2979,2338,0.5207055555555555,0.27763777777777776,2,2,1.0
2339,2978,0.22132111111111108,0.5442488888888883,0,0,0.0
1796,2294,0.0026273255813953965,0.0058517441860468184,-15,-15,0.0
2441,2311,0.42179222222222185,0.3334377777777775,2,2,1.0
1959,2174,0.6333622222222223,0.4196438888888895,2,2,1.0
2316,2436,0.3661433333333336,0.40272222222222187,0,0,0.0
2439,2313,0.4450133333333332,0.35562555555555575,0,0,0.5
2434,2318,0.5018211111111106,0.32588777777777783,2,2,1.0
2198,1889,0.22378750000000033,0.2834883333333336,1,1,0.5
2310,2429,0.4644755555555552,0.47272111111111126,1,0,0.0
2515,2241,0.26492888888888905,0.09904236111111112,0,0,1.0
2202,2484,0.0639038888888891,0.029923472222222223,3,0,0.0
2333,2621,0.08666013888888893,-0.018344166666666772,0,0,0.5
2697,2482,0.16760458333333345,0.007226111111111092,1,1,1.0
2503,1565,0.49455421052631543,0.052321052631579004,6,6,1.0
2138,2092,0.10073714285714297,0.08413928571428568,-1,-1,0.0
2758,2775,0.07548097222222232,0.1177568055555554,2,2,1.0
2297,2048,0.13841611111111116,0.0908048611111112,2,-1,0.0
2762,2729,0.09908444444444467,0.1037556944444444,0,0,1.0
2163,2109,0.3248055555555557,0.5100355555555556,0,-1,0.5
2426,2161,0.3827099999999997,0.4907655555555554,6,6,1.0
2214,2039,0.4527742222222222,0.34682288888888896,-1,-1,0.0
2501,2200,0.15688777777777754,0.2302800000000001,1,1,1.0
2170,2417,0.5555977777777772,0.34905666666666657,-2,-2,0.0
2176,2411,0.5473311111111109,0.33662777777777775,2,1,0.0
2606,2289,0.8484793333333329,0.9296353333333336,4,1,1.0
2295,2583,0.9200920000000006,0.8434666666666671,-2,-2,0.0
2569,2298,0.836996666666667,0.9220653333333332,1,1,1.0
2405,2164,0.4608822222222218,0.4952966666666664,2,2,1.0
2532,2305,0.7956446666666662,0.8594359999999996,3,3,1.0
1841,2283,0.23735428571428563,0.1503804761904761,-2,-2,0.0
2309,2506,0.881986666666666,0.8120866666666668,0,0,0.0
1720,2313,0.3557188888888887,0.36006666666666665,-8,-8,0.0
1959,2052,0.5795155555555557,0.27429777777777775,-5,-6,0.0
2171,2402,0.3655422222222216,0.47120111111111096,3,0,0.0
2170,2404,0.488623333333333,0.4907477777777774,0,0,0.0
1942,2132,0.7335499999999996,0.7240955555555555,2,-3,0.0
2128,1946,0.6211077777777781,0.6850811111111108,0,0,1.0
2424,2534,0.7376155555555557,0.6610488888888888,2,2,1.0
2438,2467,0.5809765277777779,0.7671684722222221,-3,-3,0.0
2521,2379,0.6070366666666667,0.7421994444444441,2,-3,0.5
2520,2472,0.6754249999999999,0.733688888888889,1,-2,0.5
1869,2146,0.5557622222222222,0.6193266666666665,1,1,1.0
2151,1862,0.756091111111111,0.5223944444444448,-2,-2,0.5
2027,2054,0.4339477777777778,0.15252333333333348,-1,-1,0.0
2054,2050,0.3371549999999999,0.062269000000000116,0,0,0.5
2107,2009,0.1631288888888887,0.20626111111111048,-2,-2,0.5
2301,1741,0.3527599999999999,0.023272222222222243,4,1,1.0
2817,2504,0.6288422222222221,0.3946822222222221,3,3,1.0
2498,2825,0.38040666666666656,0.7556655555555551,-1,-1,0.5
2200,2295,0.3850291666666671,0.48719583333333344,-12,-12,0.0
2822,2500,0.7066977777777776,0.3337588888888888,4,4,1.0
2502,2819,0.3278055555555553,0.727257777777778,0,0,0.0
1935,2122,0.6582807894736844,0.654509210526316,-2,-2,0.0
2067,2088,0.36029,0.6645500000000006,2,2,0.5
2305,2398,0.385033333333333,0.35569666666666655,0,0,0.0
2392,2311,0.39131000000000005,0.32331333333333334,0,0,1.0
2317,2386,0.16127666666666685,0.48107444444444447,-3,-4,0.0
2323,2380,0.38045111111111124,0.43279222222222213,0,0,0.5
2003,2107,0.3168419999999998,0.21689800000000004,7,-1,1.0
1972,2077,0.5474166666666667,0.9956666666666657,-2,-2,0.0
2174,2037,0.30675444444444433,0.28473000000000015,0,0,0.0
2816,2504,0.5918633333333336,0.3324944444444441,0,0,1.0
1983,2186,0.22686444444444454,0.10051000000000022,1,1,1.0
2373,2330,0.438862222222222,0.31758777777777775,1,0,1.0
2079,2102,0.9573953333333335,0.9987000000000011,1,1,1.0
2111,2070,0.9987000000000011,0.9463770000000002,1,-4,0.0
2077,2104,0.9707483333333335,0.9987000000000011,0,0,0.0
2506,2813,0.24594888888888874,0.7811355555555552,-1,-1,0.0
2194,1806,0.9927177777777775,0.5039155555555554,0,0,1.0
2492,2536,0.38903111111111116,0.5736599999999997,0,0,0.5
2166,1918,0.521979166666667,0.6306144444444445,-1,-1,0.0
2085,2096,0.9654429999999995,0.9987000000000011,0,0,1.0
2096,2085,0.9987000000000011,0.9778063333333334,0,0,0.5
2810,2508,0.8280444444444444,0.24772666666666637,1,1,1.0
2380,2328,0.35268222222222206,0.41628111111111127,-1,-1,0.0
2079,2102,0.9987000000000011,0.9672286666666664,-2,-2,1.0
2077,2104,0.9987000000000011,0.9555136666666666,0,0,0.0
2096,2085,0.9809710000000001,0.9987000000000011,1,1,1.0
2106,2075,0.9710859999999999,0.9987000000000011,0,0,0.5
2318,2496,0.2719444444444443,0.42385777777777767,0,0,0.5
2170,2173,0.5525855555555551,0.4055688888888884,-9,-9,0.0
2113,2011,0.5627777777777776,0.6750277777777778,-1,-1,0.5
1906,2109,0.6295700000000003,0.737102222222222,-1,-2,0.0
2004,1997,0.17617352941176487,0.2283019607843136,2,2,1.0
2513,2332,0.20961069444444422,0.0611802777777779,4,1,1.0
2551,2333,0.209853888888889,0.026296249999999934,-1,-1,0.0
2304,2482,0.03995847222222185,0.07804888888888895,-1,-1,0.0
2241,2506,0.14513027777777793,0.10951833333333352,2,2,0.5
2563,2413,0.045821805555555775,0.046196111111111,1,0,0.5
2562,2697,-0.008388611111111083,0.17053888888888885,0,0,0.5
2621,2470,0.09362750000000009,-0.01176916666666665,-1,-1,0.5
2242,2013,0.5613333333333336,0.3542255555555553,1,0,1.0
2251,2363,0.4088661111111112,0.4277595833333336,1,1,0.5
2441,2504,0.4156974999999998,0.4931534722222221,3,0,0.0
2544,2380,0.39161069444444474,0.4585613888888888,-1,-1,1.0
2238,2335,0.664547361111111,0.6417679166666665,-1,-1,0.0
2396,2239,0.7368031944444441,0.3032273611111109,2,2,1.0
2568,2432,0.4272680555555553,0.3885512499999999,1,0,0.5
2384,2438,0.38247847222222237,0.39462027777777786,2,2,1.0
2379,2520,0.3776275000000001,0.40466458333333327,0,0,0.5
2472,2428,0.4731402777777776,0.4544544444444446,0,0,1.0
2729,2727,0.12062124999999997,0.05437055555555554,-1,-1,0.0
2048,2221,0.17856375000000016,0.01309986111111123,-2,-2,0.0
2714,2758,0.1584804166666669,0.39199180555555574,-2,-2,0.0
2586,2368,0.31389152777777773,0.5057662499999999,3,3,1.0
2485,2629,0.28366361111111116,-0.07922486111111107,-1,-1,0.0
2635,2537,-0.15914486111111117,0.3463306944444442,-1,-1,0.5
2775,2762,0.051270000000000066,0.13320555555555544,-1,-1,1.0
2309,2433,0.6817674999999997,0.5701491666666672,-1,-1,0.0
2069,2033,0.1313795454545458,0.04238181818181832,1,1,0.5
2245,2312,0.5310788888888889,0.42801666666666643,2,2,1.0
1963,2075,0.3075644444444445,0.49874999999999986,-4,-4,0.0
2478,2412,0.6043488888888893,0.23809555555555545,6,6,1.0
2341,1682,0.34751555555555536,0.5999544444444445,3,3,1.0
2007,2310,0.11770555555555569,0.3672255555555554,-9,-9,0.0
2014,2043,0.3282455555555556,0.1660655555555557,-1,-2,0.0
2272,1796,0.04447428571428561,0.07842857142857144,2,2,1.0
1918,2121,0.068172448979592,0.1573163265306122,1,1,0.0
2004,2039,0.12688431372549014,0.2274205882352941,-3,-6,0.0
2090,1930,0.06688111111111116,0.2642677777777776,-2,-2,0.0
2053,2286,0.04106833333333323,0.18408083333333333,-2,-2,0.0
2021,2012,0.6252107843137258,0.5043039215686276,-1,-1,1.0
2111,1968,0.5429069230769228,0.17516153846153837,-3,-3,1.0
2000,2010,0.40403333333333313,0.5870633333333334,1,1,0.5
1924,2118,0.19235157894736818,0.3750628947368423,0,0,0.5
2269,2492,0.10460444444444442,0.3293211111111112,-1,-1,0.0
2109,2252,0.21812533333333337,0.5298240000000002,-6,-6,0.0
2192,2225,0.45215111111111095,0.5524788888888887,-3,-3,0.0
2331,2160,0.3862644444444442,0.6336322222222218,-3,-4,0.0
2332,2182,0.35498333333333343,0.1532744444444444,1,1,1.0
2122,2288,0.22725581395348832,0.22139941860465132,2,1,1.0
2024,2084,0.07450900000000006,0.29184250000000034,-2,-2,0.0
2291,1842,0.12962400000000007,0.05943899999999982,4,3,1.0
1937,2179,0.197995744680851,0.3442265957446807,0,0,1.0
1854,2202,0.08001063829787225,0.06512553191489327,2,-3,0.5
2490,2145,0.44188777777777755,0.32869777777777776,6,1,1.0
2284,1838,0.39518313953488404,0.3764127906976743,1,-2,1.0
2025,2232,0.05553999999999996,0.16014777777777778,-1,-2,0.0
2172,1877,0.4321305555555555,0.7550333333333334,3,2,0.0
1717,2283,0.00844069767441879,0.014011046511627654,1,1,0.0
2357,2408,0.4203033333333332,0.2678822222222221,1,1,1.0
1990,2181,0.23640363636363634,0.13420909090909042,3,2,1.0
2508,2548,0.4568088888888884,0.35206000000000026,1,1,1.0
1871,2168,0.36039833333333354,0.4979916666666668,-2,-2,0.0
2401,2364,0.29281999999999975,0.5149177777777775,-1,-1,1.0
2157,2253,0.2857088888888888,0.3082022222222222,1,1,1.0
2380,2503,0.8736420833333337,0.8556022222222222,0,0,0.5
2575,2498,0.8880955555555557,0.8856718055555551,9,9,1.0
2504,2247,0.860506111111111,0.9169833333333336,2,1,1.0
2548,2251,0.8939543055555553,0.7680377777777777,0,0,1.0
2363,2544,0.9325777777777778,0.8714512500000001,0,0,0.0
2456,2723,-0.016023194444444423,0.402573611111111,-1,-1,0.0
2451,2715,0.2248898611111112,0.18271416666666668,0,0,0.5
2549,2507,0.22604333333333343,0.6274433333333329,-2,-2,0.5
2227,2089,0.24807833333333373,0.7203425000000004,5,5,1.0
2250,1942,0.4403188888888891,0.4477477777777779,3,3,1.0
2418,2621,0.13370972222222227,0.011059166666666492,-2,-2,0.0
2064,2091,0.4093666666666666,0.6899322222222222,-1,-1,0.5
2494,2498,0.3907011111111108,0.44243777777777743,-1,-1,0.5
2729,2714,0.11037527777777782,0.22576152777777758,0,0,0.5
2297,2122,0.10159749999999998,0.11080069444444422,0,0,0.5
2267,2221,0.11514583333333324,0.16757861111111075,0,0,0.0
2727,2775,0.136058888888889,0.07626999999999992,0,0,0.0
2507,2500,0.48092250000000014,0.42134916666666694,0,0,0.0
2498,2494,0.2980666666666667,0.4393899999999995,-2,-2,0.5
2566,2415,0.188339444444444,0.08687972222222218,0,-3,1.0
2616,2490,0.32213680555555513,0.09051180555555542,0,0,1.0
2480,2555,0.10320472222222228,0.16352833333333336,2,-1,1.0
2380,2594,0.08905930555555543,0.1147254166666666,0,-1,0.0
