2493,2486,0.40503888888888856,0.2838111111111113,-1,-1,1.0
1978,2065,0.5332600000000002,0.12338888888888855,-2,-2,1.0
2494,2485,0.3303344444444447,0.24194888888888885,0,-9,0.0
2493,2486,0.3574811111111106,0.47919777777777767,-1,-6,0.0
1985,2036,0.4624188888888886,0.1457411111111109,0,0,0.0
1985,2176,0.6333288888888885,0.7159522222222224,0,0,0.5
2190,1973,0.79108,0.5863877777777778,-1,-1,0.5
2484,2551,0.5287799999999996,0.5675611111111111,1,1,0.5
2156,1994,0.3515366666666665,0.5528544444444442,2,2,1.0
2491,2544,0.3805233333333331,0.5337677777777776,0,0,0.0
2496,2629,0.4494522222222226,0.3816233333333327,-1,-1,0.0
2032,2092,0.44987900000000003,0.06841000000000017,0,0,1.0
2175,2149,0.47676555555555566,0.5739911111111112,12,12,1.0
2157,2165,0.3687655555555556,0.5347966666666668,-1,-1,0.0
2622,2503,0.2410844444444443,0.42084111111111133,0,0,1.0
2745,2459,0.3778644444444445,0.4106211111111113,0,0,0.5
1906,2237,0.026125555555555995,0.43545888888888884,-9,-9,0.0
2048,1958,0.17254333333333338,0.09853666666666683,-2,-2,1.0
2869,2642,0.48363555555555543,0.5377166666666666,3,0,1.0
2316,1901,0.14376714285714295,0.4009461904761904,-2,-2,0.0
2134,2168,0.5481777777777779,0.24785888888888902,-1,-1,1.0
2748,2456,0.4147716312056739,0.4729734042553194,-1,-1,1.0
2646,2865,0.3690466666666665,0.31370333333333356,-1,-1,0.0
1908,2314,0.4659961904761905,0.17209714285714287,1,1,0.0
2863,2505,0.5764911111111112,0.3869544444444444,1,1,1.0
2310,1945,0.31035513888888866,0.16496652777777782,1,-4,1.0
2141,2106,0.2947499999999999,0.1831690277777778,0,0,1.0
1882,2169,0.40965916666666646,0.10982097222222229,-1,-1,0.5
2192,1986,0.38304763888888904,0.4661322222222221,0,0,0.5
2221,1991,0.3295486111111112,0.15841666666666668,0,0,0.5
2096,2247,0.2254024999999996,0.26213555555555557,1,1,0.5
2033,2367,0.09021875000000007,0.2838784722222223,-1,-1,0.0
2403,2139,0.40347305555555574,0.2520309722222221,-1,-1,1.0
2212,2440,0.28698013888888924,0.14218291666666677,-1,-1,0.0
2459,2018,0.3462920833333333,0.30878430555555547,4,4,1.0
2175,2462,0.16996986111111143,0.28425361111111114,0,0,0.5
2469,2228,0.3943281944444446,0.2778254166666666,0,0,1.0
2492,2255,0.28955013888888875,0.8283894444444445,2,-1,1.0
